origen,destino_canonico,accion,clasificacion,evidencia
589704,589704,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
589705,589705,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
589706,589706,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
589707,589707,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
589708,589708,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
589709,589709,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
589719,589719,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
589720,589720,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
589721,589721,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
589722,589722,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
589723,589723,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
589724,589724,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
589725,589725,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2231->1022
589759,589759,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2084->779
589802,589802,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1952->784
589805,589805,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1920->488
589806,589806,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
589807,589807,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
589808,589808,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
589809,589809,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
589810,589810,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
589811,589811,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
589812,589812,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
589851,589851,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2314->790
589854,589854,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2314->790
589870,589870,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
589872,589872,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
589876,589876,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
589877,589877,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
589878,589878,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
589879,589879,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
589880,589880,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
589881,589881,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
589882,589882,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
589970,589970,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2314->790
589988,589988,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
589989,589989,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
589990,589990,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
589991,589991,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
589992,589992,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
589993,589993,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
589994,589994,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
589996,589996,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
589997,589997,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
589998,589998,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
589999,589999,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
590000,590000,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
590001,590001,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
590007,590007,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1953->791
590047,590047,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2231->1022
590073,590073,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2231->1022
590074,590074,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2218->1021
590091,590091,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2213->801
590097,590097,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2213->801
590107,590107,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
590143,590143,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
590144,590144,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1951->783
590145,590145,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1953->791
590148,590148,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1953->791
590169,590169,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2003->43
590353,590353,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2085->810
590355,590355,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2085->810
590365,590365,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2085->810
590367,590367,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1951->783
590368,590368,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1953->791
590476,590476,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1920->488
590477,590477,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
590478,590478,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
590479,590479,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
590480,590480,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
590481,590481,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
590482,590482,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
590483,590483,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
590484,590484,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1920->488
590485,590485,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
590486,590486,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
590487,590487,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
590488,590488,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
590489,590489,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
590490,590490,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
590491,590491,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
590518,590518,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2231->1022
590519,590519,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2231->1022
590551,590551,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
590554,590554,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1920->488
590555,590555,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
590556,590556,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
590557,590557,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
590558,590558,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
590559,590559,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
590560,590560,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
590574,590574,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2003->43
590604,590604,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
590617,590617,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2231->1022
590618,590618,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2218->1021
590631,590631,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2231->1022
590632,590632,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2231->1022
590633,590633,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2003->43
590697,590697,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2218->1021
590767,590767,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2003->43
590849,590849,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1920->488
590850,590850,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
590851,590851,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
590852,590852,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
590853,590853,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
590854,590854,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
590855,590855,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
590856,590856,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
590857,590857,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1920->488
590858,590858,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
590859,590859,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
590860,590860,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
590861,590861,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
590862,590862,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
590863,590863,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
590864,590864,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1920->488
590865,590865,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
590866,590866,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
590867,590867,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
590868,590868,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
590869,590869,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
590870,590870,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
590871,590871,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
590889,590889,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1951->783
590890,590890,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1953->791
590891,590891,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1951->783
590892,590892,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1953->791
590971,590971,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
591014,591014,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
591036,591036,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1920->488
591056,591056,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2084->779
591057,591057,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2085->810
591058,591058,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2085->810
591063,591063,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
591179,591179,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
591180,591180,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
591184,591184,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1951->783
591185,591185,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2087->803
591207,591207,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2088->804
591232,591232,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
591233,591233,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
591234,591234,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
591235,591235,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
591239,591239,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
591264,591264,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2314->790
591283,591283,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2087->803
591284,591284,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2088->804
591344,591344,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2231->1022
591345,591345,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2231->1022
591387,591387,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
591398,591398,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2088->804
591399,591399,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
591541,591541,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2084->779
591542,591542,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2085->810
591543,591543,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
591544,591544,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2087->803
591545,591545,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2088->804
591548,591548,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
591549,591549,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
591550,591550,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
591551,591551,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
591654,591654,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1920->488
591664,591664,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2218->1021
591665,591665,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2218->1021
591666,591666,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2231->1022
591678,591678,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
591853,591853,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
591854,591854,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
591855,591855,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
591856,591856,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
591857,591857,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
591858,591858,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
591869,591869,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
591902,591902,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2003->43
591928,591928,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1920->488
591929,591929,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
591930,591930,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
591931,591931,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
591932,591932,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
591933,591933,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
591934,591934,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
591935,591935,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
591996,591996,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2003->43
592069,592069,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
592087,592087,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
592090,592090,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
592093,592093,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
592104,592104,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2088->804
592106,592106,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2087->803
592107,592107,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2088->804
592129,592129,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1951->783
592130,592130,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1952->784
592142,592142,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2084->779
592151,592151,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1951->783
592153,592153,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1951->783
592161,592161,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2007->781
592162,592162,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1951->783
592163,592163,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1952->784
592164,592164,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2088->804
592167,592167,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2084->779
592175,592175,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2231->1022
592229,592229,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
592230,592230,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
592231,592231,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
592232,592232,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
592233,592233,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
592234,592234,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
592235,592235,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
592256,592256,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
592313,592313,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
592314,592314,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
592315,592315,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
592316,592316,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
592317,592317,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
592318,592318,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
592319,592319,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
592341,592341,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2003->43
592351,592351,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2314->790
592354,592354,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2314->790
592359,592359,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1920->488
592360,592360,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
592361,592361,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
592362,592362,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
592363,592363,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
592364,592364,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
592365,592365,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
592366,592366,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
592367,592367,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1920->488
592368,592368,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
592369,592369,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
592370,592370,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
592371,592371,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
592372,592372,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
592373,592373,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
592374,592374,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
592375,592375,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1920->488
592376,592376,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
592377,592377,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
592378,592378,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
592379,592379,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
592380,592380,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
592381,592381,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
592382,592382,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
592383,592383,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1920->488
592384,592384,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
592385,592385,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
592386,592386,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
592387,592387,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
592388,592388,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
592389,592389,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
592390,592390,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
592391,592391,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1920->488
592392,592392,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
592393,592393,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
592394,592394,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
592395,592395,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
592396,592396,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
592397,592397,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
592398,592398,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
592409,592409,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2003->43
592485,592485,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
592486,592486,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
592487,592487,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
592488,592488,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
592489,592489,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
592490,592490,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
592491,592491,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
592592,592592,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1951->783
592593,592593,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1952->784
592601,592601,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1920->488
592602,592602,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
592603,592603,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
592604,592604,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
592605,592605,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
592606,592606,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
592640,592640,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1952->784
592641,592641,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1953->791
592643,592643,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
592644,592644,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
592645,592645,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
592646,592646,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
592647,592647,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
592648,592648,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
592649,592649,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
592673,592673,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
592674,592674,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
592675,592675,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
592676,592676,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
592677,592677,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
592678,592678,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
592679,592679,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
592680,592680,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 2314->790
592689,592689,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1953->791
592703,592703,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1953->791
592727,592727,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
592728,592728,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
592729,592729,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
592730,592730,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
592731,592731,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
592732,592732,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
592733,592733,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
592735,592735,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
592736,592736,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1922->490
592737,592737,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1923->491
592738,592738,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1924->492
592739,592739,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1925->493
592740,592740,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1926->494
592741,592741,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1927->495
592742,592742,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1920->488
592743,592743,ALIAS_EVENTO,FINAL_SAFE_PARTICIPATION,evento 1921->489
