clave_logica_original,id_atleta,id_edicion,id_evento,id_noc,equipo,medalla,cantidad_filas,duplicados_excedentes,clasificacion,campos_conflictivos,campos_complementarios,ids_participacion,procedencia
16559|38|2189|78|Great Britain|,16559,38,2189,78,Great Britain,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535195;761946,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
60337|8|1970|223|United States|Gold,60337,8,1970,223,United States,Gold,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,535199;761950,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
49288|38|2006|157|New Zealand|,49288,38,2006,157,New Zealand,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada,535200;761951,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
113713|47|2015|78|Great Britain|,113713,47,2015,78,Great Britain,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535205;761956,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
42101|16|1964|78|Great Britain|,42101,16,1964,78,Great Britain,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,535211;761959,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
102909|45|2022|86|Grenada|,102909,45,2022,86,Grenada,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535216;761963,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
16560|34|2101|157|New Zealand|,16560,34,2101,157,New Zealand,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535223;761964,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
35987|34|1997|38|Canada|Gold,35987,34,1997,38,Canada,Gold,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535224;761965,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
63288|14|1960|78|Saskia|,63288,14,1960,78,Saskia,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,535226;761967,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
78502|16|1967|223|United States|Gold,78502,16,1967,223,United States,Gold,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535233;761972,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
16561|38|2151|21|Belgium|,16561,38,2151,21,Belgium,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535234;761973,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
4841|7|2010|155|Norway|,4841,7,2010,155,Norway,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,535238;761977,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
49209|7|2006|155|Norway|,49209,7,2006,155,Norway,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada,535240;761978,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
32249|36|1935|155|Norway|Silver,32249,36,1935,155,Norway,Silver,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535244;761982,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
101536|3|1942|223|New York Athletic Club-1|Gold,101536,3,1942,223,New York Athletic Club-1,Gold,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,535246;761984,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
1757|18|1981|58|Denmark|,1757,18,1981,58,Denmark,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,535247;761985,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
35463|20|2012|21|Belgium|,35463,20,2012,21,Belgium,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,535250;761986,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
35464|18|2277|21|Belgium|,35464,18,2277,21,Belgium,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,535251;761987,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
128663|54|2063|150|Netherlands|,128663,54,2063,150,Netherlands,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535256;761992,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
19556|38|1944|150|Netherlands|,19556,38,1944,150,Netherlands,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535257;761993,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
49635|38|2249|176|South Africa|,49635,38,2249,176,South Africa,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,535259;761995,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
12716|26|1961|74|West Germany|,12716,26,1961,74,West Germany,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535264;762000,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
116718|47|1997|150|Netherlands|,116718,47,1997,150,Netherlands,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535267;762003,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
58235|26|2051|94|Hungary|,58235,26,2051,94,Hungary,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535276;762011,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
23619|12|2004|223|United States|Bronze,23619,12,2004,223,United States,Bronze,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,535288;762015,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
101538|3|1942|223|Chicago Athletic Association-2|Silver,101538,3,1942,223,Chicago Athletic Association-2,Silver,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,535290;762017,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
177932|28|2004|175|Romania|,177932,28,2004,175,Romania,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535293;762020,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
177933|24|2107|204|Czechoslovakia|,177933,24,2107,204,Czechoslovakia,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535294;762021,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
177934|28|2288|204|Czechoslovakia|,177934,28,2288,204,Czechoslovakia,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535296;762022,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
103308|45|2144|38|Canada|,103308,45,2144,38,Canada,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535305;762027,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
106327|45|2009|167|Poland|,106327,45,2009,167,Poland,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535307;762029,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
177938|45|2051|181|Serbia and Montenegro|,177938,45,2051,181,Serbia and Montenegro,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535308;762030,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
177939|32|2242|94|Hungary|,177939,32,2242,94,Hungary,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535311;762033,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
108413|45|2039|104|Italy|,108413,45,2039,104,Italy,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535317;762039,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
121985|50|2109|104|Italy|Bronze,121985,50,2109,104,Italy,Bronze,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada,535318;762040,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
177941|22|1942|175|Romania|,177941,22,1942,175,Romania,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535320;762041,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
66349|38|1946|56|Cyprus|,66349,38,1946,56,Cyprus,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535330;762050,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
10154|41|2359|104|Italy|,10154,41,2359,104,Italy,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535332;762052,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
28532|28|2112|104|Italy|,28532,28,2112,104,Italy,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535335;762053,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
103327|45|2277|104|Italy|,103327,45,2277,104,Italy,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535346;762063,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
7134|16|1900|104|Italy|,7134,16,1900,104,Italy,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,535349;762066,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
26786|18|1902|167|Poland|,26786,18,1902,167,Poland,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535352;762069,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
7740|20|2073|167|Poland|,7740,20,2073,167,Poland,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,535354;762071,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
38202|20|2107|104|Italy|Gold,38202,20,2107,104,Italy,Gold,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535355;762072,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
3717|34|1972|85|Greece|,3717,34,1972,85,Greece,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535358;762075,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
114139|47|2231|85|Greece|,114139,47,2231,85,Greece,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535360;762077,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
108144|45|2036|85|Greece|,108144,45,2036,85,Greece,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535361;762078,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
55511|28|1976|85|Greece|,55511,28,1976,85,Greece,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535362;762079,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
12717|28|2027|34|Bulgaria|,12717,28,2027,34,Bulgaria,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535364;762081,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
90529|43|1920|34|Bulgaria|,90529,43,1920,34,Bulgaria,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535368;762085,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
54927|38|2315|34|Bulgaria|,54927,38,2315,34,Bulgaria,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;peso_kg_registrado,535374;762091,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
65272|41|2041|34|Bulgaria|,65272,41,2041,34,Bulgaria,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535375;762092,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
177947|32|2090|34|Bulgaria|,177947,32,2090,34,Bulgaria,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535377;762094,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
106379|45|2075|104|Italy|,106379,45,2075,104,Italy,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535378;762095,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
177948|10|2041|234|Yugoslavia|,177948,10,2041,234,Yugoslavia,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535381;762098,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
177949|54|2046|192|Serbia|,177949,54,2046,192,Serbia,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535382;762099,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
177950|32|2011|234|Yugoslavia|,177950,32,2011,234,Yugoslavia,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535383;762100,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
177951|18|1920|234|Yugoslavia|,177951,18,1920,234,Yugoslavia,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,535384;762101,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
177952|16|2066|234|Yugoslavia|,177952,16,2066,234,Yugoslavia,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535392;762109,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
55585|30|2346|94|Hungary|,55585,30,2346,94,Hungary,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535393;762110,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
177953|10|1974|167|Poland|,177953,10,1974,167,Poland,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535395;762112,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
177954|28|1943|167|Poland|,177954,28,1943,167,Poland,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535397;762114,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
177956|28|2003|101|Iceland|,177956,28,2003,101,Iceland,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535400;762117,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
92605|43|2068|38|Canada|,92605,43,2068,38,Canada,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535417;762124,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
177960|47|2320|199|Slovakia|Silver,177960,47,2320,199,Slovakia,Silver,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535423;762127,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
50117|6|1983|200|Sweden|,50117,6,1983,200,Sweden,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,535425;762129,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
177963|16|2013|104|Italy|Silver,177963,16,2013,104,Italy,Silver,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,535434;762137,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
133031|54|1956|197|Switzerland|,133031,54,1956,197,Switzerland,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535435;762138,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
92745|43|2130|83|Germany|,92745,43,2130,83,Germany,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535437;762140,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
31210|3|2429|223|United States|,31210,3,2429,223,United States,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada,535449;762151,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
70003|2|1947|83|Germany|,70003,2,1947,83,Germany,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,535452;762154,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
63292|7|2543|200|Kullan|Gold,63292,7,2543,200,Kullan,Gold,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,535456;762158,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
63293|5|1960|155|Fram|,63293,5,1960,155,Fram,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,535457;762159,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
112854|47|2024|223|United States|Silver,112854,47,2024,223,United States,Silver,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535458;762160,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
30085|14|1920|83|Germany|,30085,14,1920,83,Germany,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,535462;762164,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
106706|45|2042|14|Australia|Silver,106706,45,2042,14,Australia,Silver,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535470;762172,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
177964|26|2009|58|Denmark|,177964,26,2009,58,Denmark,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535473;762175,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
30613|7|1940|155|Norway|Silver,30613,7,1940,155,Norway,Silver,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,535477;762179,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
20287|41|2019|223|United States|,20287,41,2019,223,United States,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535478;762180,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
51612|41|2171|223|United States-1|Gold,51612,41,2171,223,United States-1,Gold,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad,535479;762181,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
37703|24|2012|83|Germany|,37703,24,2012,83,Germany,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535480;762182,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
70004|26|2041|74|West Germany|,70004,26,2041,74,West Germany,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535483;762185,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
177965|41|2043|199|Slovakia|,177965,41,2043,199,Slovakia,,2,1,PREEXISTING_COMPLEMENTARY_DUPLICATE,,edad;altura_cm_registrada;peso_kg_registrado,535485;762187,No incluida en PARTICIPACION; auditada por identificadores de atleta y evento
