id_evento,nombre,deporte,disciplina,genero,categoria_edad,condicion_medalla,modalidad,team_individual,distancia_normalizada,distancia_compuesta,categoria_peso,aparato,numero_participantes,youth,non_medal,modificadores_restantes,redundancia_padre,semantic_key,fuentes
2351,Skeleton Men's Skeleton,bobsleigh,skeleton,men,adult,medal,,,,,,,,NO,NO,skeleton,1,"[""bobsleigh"", ""skeleton"", ""men"", ""adult"", ""medal"", [], [], [], [], [""skeleton""]]",fuente2
2352,Cycling Men's 50 kilometres,,,,adult,medal,,,50:km,,,,,NO,NO,cycling,0,"["""", """", """", ""adult"", ""medal"", [], [""50:km""], [], [], [""cycling""]]",
2353,"Shooting Mixed Rapid-Fire Pistol, 25 metres",,,,adult,medal,mixed,,25:m,,,,,NO,NO,fire | pistol | rapid | shooting,0,"["""", """", """", ""adult"", ""medal"", [""mixed""], [""25:m""], [], [], [""fire"", ""pistol"", ""rapid"", ""shooting""]]",
2354,Cycling Men's 333 metres Time Trial,,,,adult,medal,,,333:m,,,,,NO,NO,cycling | time | trial,0,"["""", """", """", ""adult"", ""medal"", [], [""333:m""], [], [], [""cycling"", ""time"", ""trial""]]",
2355,Cycling Men's 20 kilometres,,,,adult,medal,,,20:km,,,,,NO,NO,cycling,0,"["""", """", """", ""adult"", ""medal"", [], [""20:km""], [], [], [""cycling""]]",
2356,"Canoeing Men's Kayak Singles, 10,000 metres",,,,adult,medal,singles,,10000:m,,,,,NO,NO,canoeing | kayak,0,"["""", """", """", ""adult"", ""medal"", [""singles""], [""10000:m""], [], [], [""canoeing"", ""kayak""]]",
2357,Sailing Mixed Open,,,,adult,medal,mixed | open,,,,,,,NO,NO,sailing,0,"["""", """", """", ""adult"", ""medal"", [""mixed"", ""open""], [], [], [], [""sailing""]]",
2358,Sailing Mixed 1-2 Ton,,,,adult,medal,mixed,,,,,,,NO,NO,1 | 2 | sailing | ton,0,"["""", """", """", ""adult"", ""medal"", [""mixed""], [], [], [], [""1"", ""2"", ""sailing"", ""ton""]]",
2359,"Canoeing Men's Canadian Singles, Slalom",,,,adult,medal,singles,,,,,,,NO,NO,canadian | canoeing | slalom,0,"["""", """", """", ""adult"", ""medal"", [""singles""], [], [], [], [""canadian"", ""canoeing"", ""slalom""]]",
2360,Luge Men's Singles,,,,adult,medal,singles,,,,,,,NO,NO,luge,0,"["""", """", """", ""adult"", ""medal"", [""singles""], [], [], [], [""luge""]]",
2361,Luge Mixed (Men)'s Doubles,,,,adult,medal,doubles | mixed,,,,,,,NO,NO,luge,0,"["""", """", """", ""adult"", ""medal"", [""doubles"", ""mixed""], [], [], [], [""luge""]]",
2362,Sailing Mixed Multihull,sailing,sailing,mixed,adult,medal,mixed,,,,,,,NO,NO,multihull,0,"[""sailing"", ""sailing"", ""mixed"", ""adult"", ""medal"", [""mixed""], [], [], [], [""multihull""]]",fuente2 | fuente3
2363,Badminton Women's Doubles,badminton,badminton,women,adult,medal,doubles,,,,,,,NO,NO,,0,"[""badminton"", ""badminton"", ""women"", ""adult"", ""medal"", [""doubles""], [], [], [], []]",fuente2 | fuente3
2364,"Speed Skating Women's 3,000 metres",,,,adult,medal,,,3000:m,,,,,NO,NO,skating | speed,0,"["""", """", """", ""adult"", ""medal"", [], [""3000:m""], [], [], [""skating"", ""speed""]]",
2365,Cross Country Skiing Women's 5/10 kilometres Pursuit,skiing,cross country skiing,women,adult,medal,pursuit,,5/10:km,5/10:km,,,,NO,NO,,0,"[""skiing"", ""cross country skiing"", ""women"", ""adult"", ""medal"", [""pursuit""], [""5/10:km""], [], [], []]",fuente2
2366,Cross Country Skiing Women's 4 x 5 kilometres Relay,skiing,cross country skiing,women,adult,medal,relay,,5:km,,,,relay,NO,NO,4 | x,0,"[""skiing"", ""cross country skiing"", ""women"", ""adult"", ""medal"", [""relay""], [""5:km""], [], [], [""4"", ""x""]]",fuente2
2367,Cross Country Skiing Women's 15 kilometres,,,,adult,medal,,,15:km,,,,,NO,NO,country | cross | skiing,0,"["""", """", """", ""adult"", ""medal"", [], [""15:km""], [], [], [""country"", ""cross"", ""skiing""]]",
2368,Cross Country Skiing Women's 5/5 kilometres Pursuit,skiing,cross country skiing,women,adult,medal,pursuit,,5/5:km,5/5:km,,,,NO,NO,,0,"[""skiing"", ""cross country skiing"", ""women"", ""adult"", ""medal"", [""pursuit""], [""5/5:km""], [], [], []]",fuente2
2369,Diving Women's Synchronized Platform,aquatics,diving,women,adult,medal,,,,,,,,NO,NO,platform | synchronized,0,"[""aquatics"", ""diving"", ""women"", ""adult"", ""medal"", [], [], [], [], [""platform"", ""synchronized""]]",fuente2 | fuente3
2370,Athletics Women's Triple Jump,athletics,athletics,women,adult,medal,,,,,,,,NO,NO,jump | triple,0,"[""athletics"", ""athletics"", ""women"", ""adult"", ""medal"", [], [], [], [], [""jump"", ""triple""]]",fuente2 | fuente3
2371,Skeleton Women's Skeleton,bobsleigh,skeleton,women,adult,medal,,,,,,,,NO,NO,skeleton,1,"[""bobsleigh"", ""skeleton"", ""women"", ""adult"", ""medal"", [], [], [], [], [""skeleton""]]",fuente2
2372,Bobsleigh Men's Four/Five,bobsleigh,bobsleigh,men,adult,medal,five | four,,,,,,five | four,NO,NO,,0,"[""bobsleigh"", ""bobsleigh"", ""men"", ""adult"", ""medal"", [""five"", ""four""], [], [], [], []]",fuente2
2373,"Art Competitions Mixed Painting, Drawings And Water Colors",,,,adult,medal,mixed,,,,,,,NO,NO,and | art | colors | drawings | painting | water,0,"["""", """", """", ""adult"", ""medal"", [""mixed""], [], [], [], [""and"", ""art"", ""colors"", ""drawings"", ""painting"", ""water""]]",
2374,"Shooting Men's Dueling Pistol, 30 metres",shooting,shooting,men,adult,medal,,,30:m,,,,,NO,NO,dueling | pistol,0,"[""shooting"", ""shooting"", ""men"", ""adult"", ""medal"", [], [""30:m""], [], [], [""dueling"", ""pistol""]]",fuente2 | fuente3
2375,Boxing Women's Lightweight,,,,adult,medal,lightweight,,,,,,,NO,NO,boxing,0,"["""", """", """", ""adult"", ""medal"", [""lightweight""], [], [], [], [""boxing""]]",
2376,Cycling Women's BMX,,,,adult,medal,,,,,,,,NO,NO,bmx | cycling,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""bmx"", ""cycling""]]",
2377,"Canoeing Men's Kayak Doubles, 200 metres",,,,adult,medal,doubles,,200:m,,,,,NO,NO,canoeing | kayak,0,"["""", """", """", ""adult"", ""medal"", [""doubles""], [""200:m""], [], [], [""canoeing"", ""kayak""]]",
2378,"Fencing Men's Sabre, Masters, Individual",fencing,fencing,men,adult,medal,individual,individual,,,,,individual,NO,NO,masters | sabre,0,"[""fencing"", ""fencing"", ""men"", ""adult"", ""medal"", [""individual""], [], [], [], [""masters"", ""sabre""]]",fuente2 | fuente3
2379,Lacrosse Men's Lacrosse,lacrosse,lacrosse,men,adult,medal,,,,,,,,NO,NO,,1,"[""lacrosse"", ""lacrosse"", ""men"", ""adult"", ""medal"", [], [], [], [], []]",fuente2 | fuente3
2380,"Canoeing Women's Kayak Singles, 500 metres",,,,adult,medal,singles,,500:m,,,,,NO,NO,canoeing | kayak,0,"["""", """", """", ""adult"", ""medal"", [""singles""], [""500:m""], [], [], [""canoeing"", ""kayak""]]",
2381,Athletics Women's 10 kilometres Walk,,,,adult,medal,,,10:km,,,,,NO,NO,athletics | walk,0,"["""", """", """", ""adult"", ""medal"", [], [""10:km""], [], [], [""athletics"", ""walk""]]",
2382,Sailing Mixed 12 metres,,,,adult,medal,mixed,,12:m,,,,,NO,NO,sailing,0,"["""", """", """", ""adult"", ""medal"", [""mixed""], [""12:m""], [], [], [""sailing""]]",
2383,Judo Women's Extra-Lightweight,judo,judo,women,adult,medal,lightweight,,,,,,,NO,NO,extra,0,"[""judo"", ""judo"", ""women"", ""adult"", ""medal"", [""lightweight""], [], [], [], [""extra""]]",fuente2 | fuente3
2384,Diving Men's Synchronized Springboard,aquatics,diving,men,adult,medal,,,,,,,,NO,NO,springboard | synchronized,0,"[""aquatics"", ""diving"", ""men"", ""adult"", ""medal"", [], [], [], [], [""springboard"", ""synchronized""]]",fuente2 | fuente3
2385,"Rowing Men's Coxed Fours, Outriggers",rowing,rowing,men,adult,medal,coxed,,,,,coxed,,NO,NO,fours | outriggers,0,"[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""coxed""], [], [], [""coxed""], [""fours"", ""outriggers""]]",fuente2 | fuente3
2386,Gymnastics Men's Rope Climbing,,,,adult,medal,,,,,,,,NO,NO,climbing | gymnastics | rope,0,"["""", """", """", ""adult"", ""medal"", [], [], [], [], [""climbing"", ""gymnastics"", ""rope""]]",
2387,Sailing Mixed Two Person Dinghy,sailing,sailing,mixed,adult,medal,mixed,,,,,,,NO,NO,dinghy | person | two,0,"[""sailing"", ""sailing"", ""mixed"", ""adult"", ""medal"", [""mixed""], [], [], [], [""dinghy"", ""person"", ""two""]]",fuente2 | fuente3
2388,"Art Competitions Mixed Architecture, Unknown Event",art competitions,art competitions,mixed,adult,medal,mixed,,,,,,,NO,NO,architecture | unknown,0,"[""art competitions"", ""art competitions"", ""mixed"", ""adult"", ""medal"", [""mixed""], [], [], [], [""architecture"", ""unknown""]]",fuente2 | fuente3
2389,"Archery Men's Target Archery, 28 metres, Team",archery,archery,men,adult,medal,team,team,28:m,,,,team,NO,NO,target,1,"[""archery"", ""archery"", ""men"", ""adult"", ""medal"", [""team""], [""28:m""], [], [], [""target""]]",fuente2 | fuente3
2390,"Archery Men's Target Archery, 33 metres, Team",archery,archery,men,adult,medal,team,team,33:m,,,,team,NO,NO,target,1,"[""archery"", ""archery"", ""men"", ""adult"", ""medal"", [""team""], [""33:m""], [], [], [""target""]]",fuente2 | fuente3
2391,"Archery Men's Target Archery, 50 metres, Team",archery,archery,men,adult,medal,team,team,50:m,,,,team,NO,NO,target,1,"[""archery"", ""archery"", ""men"", ""adult"", ""medal"", [""team""], [""50:m""], [], [], [""target""]]",fuente2 | fuente3
2392,"Short Track Speed Skating Women's 3,000 metres Relay",,,,adult,medal,relay,,3000:m,,,,relay,NO,NO,short | skating | speed | track,0,"["""", """", """", ""adult"", ""medal"", [""relay""], [""3000:m""], [], [], [""short"", ""skating"", ""speed"", ""track""]]",
2393,Freestyle Skiing Women's Moguls,,,,adult,medal,freestyle,,,,,,,NO,NO,moguls | skiing,0,"["""", """", """", ""adult"", ""medal"", [""freestyle""], [], [], [], [""moguls"", ""skiing""]]",
2394,Short Track Speed Skating Men's 500 metres,skating,short track speed skating,men,adult,medal,,,500:m,,,,,NO,NO,,0,"[""skating"", ""short track speed skating"", ""men"", ""adult"", ""medal"", [], [""500:m""], [], [], []]",fuente2
