clasificacion,componente_evento,clave_logica_post,filas,eventos_originales,evento_canonico,cantidad_eventos_originales,extras_inducidos_por_alias,campos_conflictivos,ids_participacion,id_atleta,id_edicion,id_noc,equipo,medalla
ALIAS_INDUCED_MERGEABLE,EV500040,6928|22|150|104|Italy|,2,150;1900,150,2,1,,11123;508041,6928,22,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500040,6929|14|150|63|Egypt|,2,150;1900,150,2,1,,11124;508271,6929,14,63,Egypt,
ALIAS_INDUCED_MERGEABLE,EV500040,6930|34|150|104|Italy|,3,150;1900,150,2,1,,11125;508439;740579,6930,34,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500040,6932|26|150|160|Panama|,2,150;1900,150,2,1,,11129;508491,6932,26,160,Panama,
ALIAS_INDUCED_MERGEABLE,EV500040,6933|41|150|170|Puerto Rico|,2,150;1900,150,2,1,,11130;508502,6933,41,170,Puerto Rico,
ALIAS_INDUCED_MERGEABLE,EV500040,6935|34|150|223|United States|Gold,3,150;1900,150,2,1,,11133;508956;741025,6935,34,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500040,6936|22|150|223|United States|Gold,3,150;1900,150,2,1,,11134;509041;741104,6936,22,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500040,6938|36|150|223|United States|Bronze,3,150;1900,150,2,1,,11136;509138;741190,6938,36,223,United States,Bronze
ALIAS_INDUCED_MERGEABLE,EV500040,6938|38|150|223|United States|Gold,2,150;1900,150,2,1,,11137;509139,6938,38,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500040,6938|41|150|223|United States|Gold,2,150;1900,150,2,1,,11138;509140,6938,41,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500040,6939|16|150|223|United States|Gold,2,150;1900,150,2,1,,11139;509161,6939,16,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500040,6940|16|150|73|France|Silver,3,150;1900,150,2,1,,11140;505206;738023,6940,16,73,France,Silver
ALIAS_INDUCED_MERGEABLE,EV500040,6941|24|150|222|Uruguay|,2,150;1900,150,2,1,,11141;509270,6941,24,222,Uruguay,
ALIAS_INDUCED_MERGEABLE,EV500040,6944|16|150|31|Brazil|Bronze,2,150;1900,150,2,1,,11145;355885,6944,16,31,Brazil,Bronze
ALIAS_INDUCED_MERGEABLE,EV500040,6944|18|150|31|Brazil|,2,150;1900,150,2,1,,11146;355886,6944,18,31,Brazil,
ALIAS_INDUCED_MERGEABLE,EV500040,6949|24|150|14|Australia|,2,150;1900,150,2,1,,11153;509979,6949,24,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500040,6951|16|150|135|Mexico|,2,150;1900,150,2,1,,11155;510464,6951,16,135,Mexico,
ALIAS_INDUCED_MERGEABLE,EV500040,6951|18|150|135|Mexico|,2,150;1900,150,2,1,,11156;510465,6951,18,135,Mexico,
ALIAS_INDUCED_MERGEABLE,EV500040,6954|16|150|223|United States|Gold,2,150;1900,150,2,1,,11160;510697,6954,16,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500040,6955|16|150|135|Mexico|,2,150;1900,150,2,1,,11161;511075,6955,16,135,Mexico,
ALIAS_INDUCED_MERGEABLE,EV500040,6957|16|150|104|Italy|,3,150;1900,150,2,1,,11164;510877;742629,6957,16,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500040,6958|32|150|67|Spain|,2,150;1900,150,2,1,,11165;510905,6958,32,67,Spain,
ALIAS_INDUCED_MERGEABLE,EV500040,6958|34|150|67|Spain|Silver,2,150;1900,150,2,1,,11166;510906,6958,34,67,Spain,Silver
ALIAS_INDUCED_MERGEABLE,EV500040,6959|41|150|14|Australia|,2,150;1900,150,2,1,,11167;511107,6959,41,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500040,6959|45|150|14|Australia|,2,150;1900,150,2,1,,11168;511108,6959,45,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500040,6960|22|150|163|Philippines|,3,150;1900,150,2,1,,11169;511302;742973,6960,22,163,Philippines,
ALIAS_INDUCED_MERGEABLE,EV500040,6963|14|150|162|Peru|,3,150;1900,150,2,1,,11173;511798;743384,6963,14,162,Peru,
ALIAS_INDUCED_MERGEABLE,EV500040,6967|16|150|10|Argentina|,3,150;1900,150,2,1,,11178;513057;744360,6967,16,10,Argentina,
ALIAS_INDUCED_MERGEABLE,EV500040,6969|34|150|222|Uruguay|,2,150;1900,150,2,1,,11180;513210,6969,34,222,Uruguay,
ALIAS_INDUCED_MERGEABLE,EV500040,6971|20|150|206|Thailand|,2,150;1900,150,2,1,,11183;513230,6971,20,206,Thailand,
ALIAS_INDUCED_MERGEABLE,EV500040,6973|30|150|38|Canada|,2,150;1900,150,2,1,,11185;513578,6973,30,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500040,6974|20|150|223|United States|Gold,2,150;1900,150,2,1,,11186;513555,6974,20,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500040,6976|22|150|204|Czechoslovakia|,3,150;1900,150,2,1,,11188;514144;745215,6976,22,204,Czechoslovakia,
ALIAS_INDUCED_MERGEABLE,EV500040,6978|18|150|63|Egypt|,3,150;1900,150,2,1,,11190;514558;745499,6978,18,63,Egypt,
ALIAS_INDUCED_MERGEABLE,EV500040,6979|36|150|221|Soviet Union|Gold,3,150;1900,150,2,1,,11191;514541;745482,6979,36,221,Soviet Union,Gold
ALIAS_INDUCED_MERGEABLE,EV500040,6979|38|150|126|Lithuania|Bronze,2,150;1900,150,2,1,,11192;514542,6979,38,126,Lithuania,Bronze
ALIAS_INDUCED_MERGEABLE,EV500040,6979|41|150|126|Lithuania|Bronze,2,150;1900,150,2,1,,11193;514543,6979,41,126,Lithuania,Bronze
ALIAS_INDUCED_MERGEABLE,EV500040,6980|32|150|104|Italy|Silver,3,150;1900,150,2,1,,11194;514595;745532,6980,32,104,Italy,Silver
ALIAS_INDUCED_MERGEABLE,EV500040,6980|34|150|104|Italy|,2,150;1900,150,2,1,,11195;514596,6980,34,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500040,6981|16|150|98|Iran|,2,150;1900,150,2,1,,11196;514698,6981,16,98,Iran,
ALIAS_INDUCED_MERGEABLE,EV500040,6982|26|150|182|Senegal|,3,150;1900,150,2,1,,11197;514713;745614,6982,26,182,Senegal,
ALIAS_INDUCED_MERGEABLE,EV500040,6986|28|150|182|Senegal|,2,150;1900,150,2,1,,11201;514958,6986,28,182,Senegal,
ALIAS_INDUCED_MERGEABLE,EV500040,6987|20|150|206|Thailand|,2,150;1900,150,2,1,,11202;514765,6987,20,206,Thailand,
ALIAS_INDUCED_MERGEABLE,EV500040,6988|20|150|206|Thailand|,2,150;1900,150,2,1,,11203;514766,6988,20,206,Thailand,
ALIAS_INDUCED_MERGEABLE,EV500040,6989|30|150|108|Japan|,3,150;1900,150,2,1,,11204;515186;746038,6989,30,108,Japan,
ALIAS_INDUCED_MERGEABLE,EV500040,6991|28|150|108|Japan|,3,150;1900,150,2,1,,11207;515318;746150,6991,28,108,Japan,
ALIAS_INDUCED_MERGEABLE,EV500040,6992|14|150|214|Turkey|,3,150;1900,150,2,1,,11208;515355;746168,6992,14,214,Turkey,
ALIAS_INDUCED_MERGEABLE,EV500040,6993|26|150|221|Soviet Union|Bronze,3,150;1900,150,2,1,,11209;515288;746121,6993,26,221,Soviet Union,Bronze
ALIAS_INDUCED_MERGEABLE,EV500040,6993|28|150|221|Soviet Union|Gold,2,150;1900,150,2,1,,11210;515289,6993,28,221,Soviet Union,Gold
ALIAS_INDUCED_MERGEABLE,EV500040,6998|18|150|73|France|,3,150;1900,150,2,1,,11215;515773;746524,6998,18,73,France,
ALIAS_INDUCED_MERGEABLE,EV500040,6999|16|150|100|Iraq|,2,150;1900,150,2,1,,11216;515857,6999,16,100,Iraq,
ALIAS_INDUCED_MERGEABLE,EV500040,7001|18|150|72|Finland|,3,150;1900,150,2,1,,11219;515982;746695,7001,18,72,Finland,
ALIAS_INDUCED_MERGEABLE,EV500040,7003|20|150|42|Chile|,2,150;1900,150,2,1,,11223;516112,7003,20,42,Chile,
ALIAS_INDUCED_MERGEABLE,EV500040,7005|32|150|182|Senegal|,3,150;1900,150,2,1,,11225;516219;746879,7005,32,182,Senegal,
ALIAS_INDUCED_MERGEABLE,EV500040,7006|28|150|163|Philippines|,3,150;1900,150,2,1,,11226;516374;746990,7006,28,163,Philippines,
ALIAS_INDUCED_MERGEABLE,EV500040,7011|30|150|38|Canada|,3,150;1900,150,2,1,,11234;517236;747730,7011,30,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500040,7013|41|150|170|Puerto Rico|,2,150;1900,150,2,1,,11236;517459,7013,41,170,Puerto Rico,
ALIAS_INDUCED_MERGEABLE,EV500040,7013|45|150|170|Puerto Rico|,2,150;1900,150,2,1,,11237;517460,7013,45,170,Puerto Rico,
ALIAS_INDUCED_MERGEABLE,EV500040,7014|26|150|67|Spain|,2,150;1900,150,2,1,,11238;359841,7014,26,67,Spain,
ALIAS_INDUCED_MERGEABLE,EV500040,7015|28|150|67|Spain|,2,150;1900,150,2,1,,11239;517484,7015,28,67,Spain,
ALIAS_INDUCED_MERGEABLE,EV500040,7015|32|150|67|Spain|,2,150;1900,150,2,1,,11240;517485,7015,32,67,Spain,
ALIAS_INDUCED_MERGEABLE,EV500040,7017|38|150|31|Brazil|,2,150;1900,150,2,1,,11242;418342,7017,38,31,Brazil,
ALIAS_INDUCED_MERGEABLE,EV500040,7017|41|150|31|Brazil|,2,150;1900,150,2,1,,11243;418343,7017,41,31,Brazil,
ALIAS_INDUCED_MERGEABLE,EV500040,7021|20|150|206|Thailand|,2,150;1900,150,2,1,,11247;517731,7021,20,206,Thailand,
ALIAS_INDUCED_MERGEABLE,EV500040,7022|22|150|104|Italy|,3,150;1900,150,2,1,,11248;517767;748168,7022,22,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500040,7022|24|150|104|Italy|,2,150;1900,150,2,1,,11249;517768,7022,24,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500040,7023|38|150|7|Angola|,2,150;1900,150,2,1,,11250;748177,7023,38,7,Angola,
ALIAS_INDUCED_MERGEABLE,EV500040,7025|26|150|223|United States|Gold,3,150;1900,150,2,1,,11252;518477;748678,7025,26,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500040,7027|20|150|34|Bulgaria|,3,150;1900,150,2,1,,11254;529922;757702,7027,20,34,Bulgaria,
ALIAS_INDUCED_MERGEABLE,EV500040,7027|22|150|34|Bulgaria|,2,150;1900,150,2,1,,11255;529923,7027,22,34,Bulgaria,
ALIAS_INDUCED_MERGEABLE,EV500040,7028|26|150|130|Morocco|,3,150;1900,150,2,1,,11256;519016;749126,7028,26,130,Morocco,
ALIAS_INDUCED_MERGEABLE,EV500040,7029|20|150|222|Uruguay|Bronze,2,150;1900,150,2,1,,11257;519240,7029,20,222,Uruguay,Bronze
ALIAS_INDUCED_MERGEABLE,EV500040,7029|22|150|222|Uruguay|,2,150;1900,150,2,1,,11258;519241,7029,22,222,Uruguay,
ALIAS_INDUCED_MERGEABLE,EV500040,7030|26|150|31|Brazil|,3,150;1900,150,2,1,,11259;519257;749320,7030,26,31,Brazil,
ALIAS_INDUCED_MERGEABLE,EV500040,7031|16|150|38|Canada|,2,150;1900,150,2,1,,11260;519258,7031,16,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500040,7032|22|150|31|Brazil|Bronze,2,150;1900,150,2,1,,11261;414524,7032,22,31,Brazil,Bronze
ALIAS_INDUCED_MERGEABLE,EV500040,7032|24|150|31|Brazil|Bronze,2,150;1900,150,2,1,,11262;414525,7032,24,31,Brazil,Bronze
ALIAS_INDUCED_MERGEABLE,EV500040,7034|14|150|223|United States|Gold,3,150;1900,150,2,1,,11264;520521;750245,7034,14,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500040,7035|32|150|31|Brazil|,3,150;1900,150,2,1,,11265;520474;750204,7035,32,31,Brazil,
ALIAS_INDUCED_MERGEABLE,EV500040,7035|34|150|31|Brazil|,2,150;1900,150,2,1,,11266;520475,7035,34,31,Brazil,
ALIAS_INDUCED_MERGEABLE,EV500040,7035|36|150|31|Brazil|,2,150;1900,150,2,1,,11267;520476,7035,36,31,Brazil,
ALIAS_INDUCED_MERGEABLE,EV500040,7035|38|150|31|Brazil|,2,150;1900,150,2,1,,11268;520477,7035,38,31,Brazil,
ALIAS_INDUCED_MERGEABLE,EV500040,7035|41|150|31|Brazil|,2,150;1900,150,2,1,,11269;520478,7035,41,31,Brazil,
ALIAS_INDUCED_MERGEABLE,EV500040,7036|34|150|74|West Germany|,3,150;1900,150,2,1,,11270;521271;750806,7036,34,74,West Germany,
ALIAS_INDUCED_MERGEABLE,EV500040,7036|38|150|83|Germany|,2,150;1900,150,2,1,,11271;521272,7036,38,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500040,7037|26|150|223|United States|Gold,2,150;1900,150,2,1,,11272;522244,7037,26,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500040,7038|30|150|55|Cuba|,2,150;1900,150,2,1,,11273;522248,7038,30,55,Cuba,
ALIAS_INDUCED_MERGEABLE,EV500040,7038|32|150|55|Cuba|,2,150;1900,150,2,1,,11274;522249,7038,32,55,Cuba,
ALIAS_INDUCED_MERGEABLE,EV500040,7039|26|150|130|Morocco|,3,150;1900,150,2,1,,11275;522469;751736,7039,26,130,Morocco,
ALIAS_INDUCED_MERGEABLE,EV500040,7040|26|150|182|Senegal|,3,150;1900,150,2,1,,11276;522531;751789,7040,26,182,Senegal,
ALIAS_INDUCED_MERGEABLE,EV500040,7040|28|150|182|Senegal|,2,150;1900,150,2,1,,11277;522532,7040,28,182,Senegal,
ALIAS_INDUCED_MERGEABLE,EV500040,7042|36|150|63|Egypt|,2,150;1900,150,2,1,,11279;751828,7042,36,63,Egypt,
ALIAS_INDUCED_MERGEABLE,EV500040,7043|26|150|221|Soviet Union|Bronze,3,150;1900,150,2,1,,11280;523210;752299,7043,26,221,Soviet Union,Bronze
ALIAS_INDUCED_MERGEABLE,EV500040,7044|28|150|63|Egypt|,2,150;1900,150,2,1,,11281;523214,7044,28,63,Egypt,
ALIAS_INDUCED_MERGEABLE,EV500040,7044|30|150|63|Egypt|,2,150;1900,150,2,1,,11282;523215,7044,30,63,Egypt,
ALIAS_INDUCED_MERGEABLE,EV500040,7045|20|150|221|Soviet Union|Silver,2,150;1900,150,2,1,,11283;752462,7045,20,221,Soviet Union,Silver
ALIAS_INDUCED_MERGEABLE,EV500040,7046|18|150|34|Bulgaria|,3,150;1900,150,2,1,,11285;523411;752437,7046,18,34,Bulgaria,
ALIAS_INDUCED_MERGEABLE,EV500040,7049|32|150|14|Australia|,2,150;1900,150,2,1,,11288;523522,7049,32,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500040,7049|34|150|14|Australia|,2,150;1900,150,2,1,,11289;523523,7049,34,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500040,7049|36|150|14|Australia|,2,150;1900,150,2,1,,11290;523524,7049,36,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500040,7049|38|150|14|Australia|,2,150;1900,150,2,1,,11291;523525,7049,38,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500040,7050|28|150|104|Italy|,3,150;1900,150,2,1,,11292;523761;752725,7050,28,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500040,7050|30|150|104|Italy|,2,150;1900,150,2,1,,11293;523762,7050,30,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500040,7053|24|150|162|Peru|,3,150;1900,150,2,1,,11297;524155;753043,7053,24,162,Peru,
ALIAS_INDUCED_MERGEABLE,EV500040,7054|28|150|167|Poland|,3,150;1900,150,2,1,,11298;524177;753064,7054,28,167,Poland,
ALIAS_INDUCED_MERGEABLE,EV500040,7056|16|150|98|Iran|,2,150;1900,150,2,1,,11300;524327,7056,16,98,Iran,
ALIAS_INDUCED_MERGEABLE,EV500040,7058|30|150|38|Canada|,2,150;1900,150,2,1,,11303;524786,7058,30,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500040,7060|38|150|226|Venezuela|,3,150;1900,150,2,1,,11305;525294;754028,7060,38,226,Venezuela,
ALIAS_INDUCED_MERGEABLE,EV500040,7061|30|150|223|United States|Gold,2,150;1900,150,2,1,,11306;525320,7061,30,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500040,7062|16|150|99|Ireland|,3,150;1900,150,2,1,,11307;525353;754086,7062,16,99,Ireland,
ALIAS_INDUCED_MERGEABLE,EV500040,7063|16|150|99|Ireland|,2,150;1900,150,2,1,,11308;525354,7063,16,99,Ireland,
ALIAS_INDUCED_MERGEABLE,EV500040,7064|22|150|108|Japan|,3,150;1900,150,2,1,,11309;525604;754260,7064,22,108,Japan,
ALIAS_INDUCED_MERGEABLE,EV500040,7064|24|150|108|Japan|,2,150;1900,150,2,1,,11310;525605,7064,24,108,Japan,
ALIAS_INDUCED_MERGEABLE,EV500040,7065|30|150|108|Japan|,3,150;1900,150,2,1,,11311;525728;754335,7065,30,108,Japan,
ALIAS_INDUCED_MERGEABLE,EV500040,7067|24|150|223|United States|Gold,2,150;1900,150,2,1,,11314;754424,7067,24,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500040,7068|20|150|108|Japan|,3,150;1900,150,2,1,,11315;526070;754572,7068,20,108,Japan,
ALIAS_INDUCED_MERGEABLE,EV500040,7068|22|150|108|Japan|,2,150;1900,150,2,1,,11316;526071,7068,22,108,Japan,
ALIAS_INDUCED_MERGEABLE,EV500040,7069|34|150|63|Egypt|,3,150;1900,150,2,1,,11317;526143;754640,7069,34,63,Egypt,
ALIAS_INDUCED_MERGEABLE,EV500040,7070|14|150|223|United States|Gold,3,150;1900,150,2,1,,11318;526333;754801,7070,14,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500040,7073|41|150|85|Greece|,3,150;1900,150,2,1,,11321;526760;755185,7073,41,85,Greece,
ALIAS_INDUCED_MERGEABLE,EV500040,7074|26|150|223|United States|Gold,2,150;1900,150,2,1,,11322;527038,7074,26,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500040,7076|18|150|42|Chile|,2,150;1900,150,2,1,,11324;527183,7076,18,42,Chile,
ALIAS_INDUCED_MERGEABLE,EV500040,7076|20|150|42|Chile|,2,150;1900,150,2,1,,11325;527184,7076,20,42,Chile,
ALIAS_INDUCED_MERGEABLE,EV500040,7078|34|150|38|Canada|,2,150;1900,150,2,1,,11327;527611,7078,34,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500040,7079|30|150|14|Australia|,3,150;1900,150,2,1,,11328;527732;755920,7079,30,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500040,7082|18|150|38|Canada|,2,150;1900,150,2,1,,11332;527861,7082,18,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500040,7085|32|150|96|India|,2,150;1900,150,2,1,,11335;528083,7085,32,96,India,
ALIAS_INDUCED_MERGEABLE,EV500040,7086|32|150|96|India|,3,150;1900,150,2,1,,11336;528160;756292,7086,32,96,India,
ALIAS_INDUCED_MERGEABLE,EV500040,7087|32|150|96|India|,3,150;1900,150,2,1,,11337;528192;756323,7087,32,96,India,
ALIAS_INDUCED_MERGEABLE,EV500040,7088|32|150|96|India|,3,150;1900,150,2,1,,11338;528253;756382,7088,32,96,India,
ALIAS_INDUCED_MERGEABLE,EV500040,7090|32|150|96|India|,2,150;1900,150,2,1,,11340;528159,7090,32,96,India,
ALIAS_INDUCED_MERGEABLE,EV500040,7091|32|150|96|India|,2,150;1900,150,2,1,,11341;528463,7091,32,96,India,
ALIAS_INDUCED_MERGEABLE,EV500040,7093|22|150|167|Poland|,3,150;1900,150,2,1,,11343;528852;756909,7093,22,167,Poland,
ALIAS_INDUCED_MERGEABLE,EV500040,7093|24|150|167|Poland|,2,150;1900,150,2,1,,11344;528853,7093,24,167,Poland,
ALIAS_INDUCED_MERGEABLE,EV500040,7094|28|150|221|Soviet Union|Gold,3,150;1900,150,2,1,,11345;576076;795189,7094,28,221,Soviet Union,Gold
ALIAS_INDUCED_MERGEABLE,EV500040,7094|30|150|221|Soviet Union|Bronze,2,150;1900,150,2,1,,11346;576077,7094,30,221,Soviet Union,Bronze
ALIAS_INDUCED_MERGEABLE,EV500040,7096|26|150|234|Yugoslavia|Silver,3,150;1900,150,2,1,,11348;529141;757143,7096,26,234,Yugoslavia,Silver
ALIAS_INDUCED_MERGEABLE,EV500040,7098|14|150|135|Mexico|Bronze,2,150;1900,150,2,1,,11350;529583,7098,14,135,Mexico,Bronze
ALIAS_INDUCED_MERGEABLE,EV500040,7102|18|150|34|Bulgaria|,3,150;1900,150,2,1,,11355;518894;749022,7102,18,34,Bulgaria,
ALIAS_INDUCED_MERGEABLE,EV500040,7102|20|150|34|Bulgaria|,2,150;1900,150,2,1,,11356;518895,7102,20,34,Bulgaria,
ALIAS_INDUCED_MERGEABLE,EV500040,7103|22|150|223|United States|Gold,3,150;1900,150,2,1,,11357;530450;758096,7103,22,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500040,7104|36|150|223|United States|Bronze,2,150;1900,150,2,1,,11358;530527,7104,36,223,United States,Bronze
ALIAS_INDUCED_MERGEABLE,EV500040,7105|36|150|223|United States|Bronze,2,150;1900,150,2,1,,11359;530940,7105,36,223,United States,Bronze
ALIAS_INDUCED_MERGEABLE,EV500040,7106|32|150|14|Australia|,2,150;1900,150,2,1,,11360;531105,7106,32,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500040,7106|34|150|14|Australia|,2,150;1900,150,2,1,,11361;531106,7106,34,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500040,7106|36|150|14|Australia|,2,150;1900,150,2,1,,11362;531107,7106,36,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500040,7106|38|150|14|Australia|,2,150;1900,150,2,1,,11363;531108,7106,38,14,Australia,
ALIAS_INDUCED_MERGEABLE,EV500040,7107|28|150|108|Japan|,3,150;1900,150,2,1,,11364;531427;758914,7107,28,108,Japan,
ALIAS_INDUCED_MERGEABLE,EV500040,7108|16|150|98|Iran|,2,150;1900,150,2,1,,11365;515548,7108,16,98,Iran,
ALIAS_INDUCED_MERGEABLE,EV500040,7109|32|150|104|Italy|Silver,3,150;1900,150,2,1,,11366;531855;759255,7109,32,104,Italy,Silver
ALIAS_INDUCED_MERGEABLE,EV500040,7112|34|150|63|Egypt|,3,150;1900,150,2,1,,11369;531877;759273,7112,34,63,Egypt,
ALIAS_INDUCED_MERGEABLE,EV500040,7114|38|150|226|Venezuela|,2,150;1900,150,2,1,,11373;531983,7114,38,226,Venezuela,
ALIAS_INDUCED_MERGEABLE,EV500040,7116|28|150|108|Japan|,3,150;1900,150,2,1,,11377;532045;759406,7116,28,108,Japan,
ALIAS_INDUCED_MERGEABLE,EV500040,7118|20|150|206|Thailand|,2,150;1900,150,2,1,,11380;532381,7118,20,206,Thailand,
ALIAS_INDUCED_MERGEABLE,EV500040,7119|36|150|221|Soviet Union|Gold,3,150;1900,150,2,1,,11381;531610;759064,7119,36,221,Soviet Union,Gold
ALIAS_INDUCED_MERGEABLE,EV500040,7121|16|150|31|Brazil|Bronze,3,150;1900,150,2,1,,11383;532429;759705,7121,16,31,Brazil,Bronze
ALIAS_INDUCED_MERGEABLE,EV500040,7122|16|150|98|Iran|,2,150;1900,150,2,1,,11384;532526,7122,16,98,Iran,
ALIAS_INDUCED_MERGEABLE,EV500040,7124|38|150|170|Puerto Rico|,2,150;1900,150,2,1,,11386;532695,7124,38,170,Puerto Rico,
ALIAS_INDUCED_MERGEABLE,EV500040,7124|41|150|170|Puerto Rico|,2,150;1900,150,2,1,,11387;532696,7124,41,170,Puerto Rico,
ALIAS_INDUCED_MERGEABLE,EV500040,7126|16|150|98|Iran|,2,150;1900,150,2,1,,11389;532775,7126,16,98,Iran,
ALIAS_INDUCED_MERGEABLE,EV500040,7127|38|150|7|Angola|,3,150;1900,150,2,1,,11390;532879;760082,7127,38,7,Angola,
ALIAS_INDUCED_MERGEABLE,EV500040,7128|34|150|74|West Germany|,3,150;1900,150,2,1,,11391;532983;760179,7128,34,74,West Germany,
ALIAS_INDUCED_MERGEABLE,EV500040,7129|26|150|223|United States|Gold,2,150;1900,150,2,1,,11392;533183,7129,26,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500040,7130|26|150|34|Bulgaria|,3,150;1900,150,2,1,,11393;533278;760425,7130,26,34,Bulgaria,
ALIAS_INDUCED_MERGEABLE,EV500040,7131|20|150|206|Thailand|,2,150;1900,150,2,1,,11394;534024,7131,20,206,Thailand,
ALIAS_INDUCED_MERGEABLE,EV500040,7132|26|150|55|Cuba|,2,150;1900,150,2,1,,11395;534551,7132,26,55,Cuba,
ALIAS_INDUCED_MERGEABLE,EV500040,7132|28|150|55|Cuba|Bronze,2,150;1900,150,2,1,,11396;534552,7132,28,55,Cuba,Bronze
ALIAS_INDUCED_MERGEABLE,EV500040,7134|16|150|104|Italy|,3,150;1900,150,2,1,,11398;535349;762066,7134,16,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500040,7134|18|150|104|Italy|,2,150;1900,150,2,1,,11399;535350,7134,18,104,Italy,
ALIAS_INDUCED_MERGEABLE,EV500040,7135|14|150|83|Germany|,3,150;1900,150,2,1,,11400;535788;762418,7135,14,83,Germany,
ALIAS_INDUCED_MERGEABLE,EV500040,7137|14|150|38|Canada|Silver,2,150;1900,150,2,1,,11402;536404,7137,14,38,Canada,Silver
ALIAS_INDUCED_MERGEABLE,EV500040,7138|16|150|197|Switzerland|,3,150;1900,150,2,1,,11403;536732;763110,7138,16,197,Switzerland,
ALIAS_INDUCED_MERGEABLE,EV500040,7138|18|150|197|Switzerland|,2,150;1900,150,2,1,,11404;536733,7138,18,197,Switzerland,
ALIAS_INDUCED_MERGEABLE,EV500040,7139|38|150|223|United States|Gold,3,150;1900,150,2,1,,11405;536741;763119,7139,38,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500040,7139|41|150|223|United States|Gold,2,150;1900,150,2,1,,11406;536742,7139,41,223,United States,Gold
ALIAS_INDUCED_MERGEABLE,EV500040,7143|18|150|221|Soviet Union|Silver,2,150;1900,150,2,1,,11410;537079,7143,18,221,Soviet Union,Silver
ALIAS_INDUCED_MERGEABLE,EV500040,7143|20|150|221|Soviet Union|Silver,2,150;1900,150,2,1,,11411;537080,7143,20,221,Soviet Union,Silver
ALIAS_INDUCED_MERGEABLE,EV500040,7145|16|150|38|Canada|,2,150;1900,150,2,1,,11415;537950,7145,16,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500040,7147|20|150|221|Soviet Union|Silver,3,150;1900,150,2,1,,11417;538143;764244,7147,20,221,Soviet Union,Silver
ALIAS_INDUCED_MERGEABLE,EV500040,7148|24|150|38|Canada|,3,150;1900,150,2,1,,11418;538233;764320,7148,24,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500040,7149|20|150|38|Canada|,3,150;1900,150,2,1,,11419;538230;764317,7149,20,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500040,7149|24|150|38|Canada|,2,150;1900,150,2,1,,11421;538232,7149,24,38,Canada,
ALIAS_INDUCED_MERGEABLE,EV500040,7151|20|150|31|Brazil|,2,150;1900,150,2,1,,11423;374984,7151,20,31,Brazil,
ALIAS_INDUCED_MERGEABLE,EV500040,7152|28|150|108|Japan|,3,150;1900,150,2,1,,11424;538735;764719,7152,28,108,Japan,
ALIAS_INDUCED_MERGEABLE,EV500040,7153|20|150|108|Japan|,3,150;1900,150,2,1,,11425;538778;764759,7153,20,108,Japan,
